NAME,BUS_FROM,BUS_TO,LENGTH[M],GEOMETRY,BASE_KV
LV1FFLX1004,BUSLVFLX1034,BUSLVFLX1032,14.2316,Linecode=TRPX6AAC,0.12
LV1FFLX1005,BUSLVFLX1036,BUSLVFLX1033,7.8096,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1006,BUSLVFLX1040,BUSLVFLX1033,14.2835,Linecode=TRPX6AAC,0.12
LV1FFLX1007,BUSLVFLX1035,BUSLVFLX3,19.9695,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1008,BUSLVFLX1038,BUSLVFLX1036,2.9508,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1009,BUSLVFLX1052,BUSLVFLX1036,19.8648,Linecode=TRPX6AAC,0.12
LV1FFLX1010,BUSLVFLX1048,BUSLVFLX1037,15.8551,Linecode=TRPX6AAC,0.12
LV1FFLX1011,BUSLVFLX1039,BUSLVFLX1038,1.3374,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1012,BUSLVFLX1044,BUSLVFLX1038,7.5906,Linecode=TRPX6AAC,0.12
LV1FFLX1013,BUSLVFLX1041,BUSLVFLX1039,1.4897,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1014,BUSLVFLX1047,BUSLVFLX1039,6.5254,Linecode=TRPX6AAC,0.12
LV1FFLX1015,BUSLVFLX1042,BUSLVFLX1041,0.7979,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1016,BUSLVFLX1057,BUSLVFLX1041,15.6948,Linecode=TRPX6AAC,0.12
LV1FFLX1017,BUSLVFLX1043,BUSLVFLX1042,0.8435,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1018,BUSLVFLX1058,BUSLVFLX1042,14.4961,Linecode=TRPX6AAC,0.12
LV1FFLX1019,BUSLVFLX1045,BUSLVFLX1043,1.0001,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1020,BUSLVFLX1061,BUSLVFLX1043,13.4892,Linecode=TRPX6AAC,0.12
LV1FFLX1021,BUSLVFLX1046,BUSLVFLX1044,2.8402,Linecode=TRPX6AAC,0.12
LV1FFLX1022,BUSLVFLX1049,BUSLVFLX1044,2.6052,Linecode=TRPX6AAC,0.12
LV1FFLX1023,BUSLVFLX1050,BUSLVFLX1045,2.8788,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1024,BUSLVFLX1062,BUSLVFLX1045,16.0902,Linecode=TRPX6AAC,0.12
LV1FFLX1025,BUSLVFLX1051,BUSLVFLX1052,2.9374,Linecode=TRPX6AAC,0.12
LV1FFLX1026,BUSLVFLX1053,BUSLVFLX1052,2.6298,Linecode=TRPX6AAC,0.12
LV1FFLX1027,BUSLVFLX1054,BUSLVFLX1052,1.6169,Linecode=TRPX6AAC,0.12
LV1FFLX1028,BUSLVFLX1055,BUSLVFLX1056,5.6341,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1029,BUSLVFLX1059,BUSLVFLX1055,3.0421,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1030,BUSLVFLX1060,BUSLVFLX1055,17.0867,Linecode=TRPX6AAC,0.12
LV1FFLX1031,BUSLVFLX1063,BUSLVFLX1059,6.6542,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1032,BUSLVFLX1065,BUSLVFLX1059,18.1304,Linecode=TRPX6AAC,0.12
LV1FFLX1033,BUSLVFLX1064,BUSLVFLX1063,2.4309,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1034,BUSLVFLX1067,BUSLVFLX1063,17.1997,Linecode=TRPX6AAC,0.12
LV1FFLX1035,BUSLVFLX1066,BUSLVFLX1064,3.4812,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1036,BUSLVFLX1074,BUSLVFLX1064,17.9271,Linecode=TRPX6AAC,0.12
LV1FFLX1037,BUSLVFLX1068,BUSLVFLX1066,2.6836,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1038,BUSLVFLX1078,BUSLVFLX1066,18.2153,Linecode=TRPX6AAC,0.12
LV1FFLX1039,BUSLVFLX1075,BUSLVFLX1068,4.464,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1040,BUSLVFLX1084,BUSLVFLX1068,18.5793,Linecode=TRPX6AAC,0.12
LV3FFLX1041,BUSLVFLX1069,BUSLVFLX1070,5.3764,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1042,BUSLVFLX1071,BUSLVFLX1070,5.89,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1043,BUSLVFLX1070,BUSLVFLX1085,12.2187,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1044,BUSLVFLX1072,BUSLVFLX1073,2.5377,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1045,BUSLVFLX1076,BUSLVFLX1073,2.6607,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1046,BUSLVFLX1073,BUSLVFLX1083,7.1627,Geometry=3FLV3/0AAC3/0AAC,0.12
LV1FFLX1047,BUSLVFLX1079,BUSLVFLX1075,4.61,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1048,BUSLVFLX1087,BUSLVFLX1075,18.3233,Linecode=TRPX6AAC,0.12
LV3FFLX1049,BUSLVFLX1077,BUSLVFLX1076,19.5148,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1050,BUSLVFLX1080,BUSLVFLX1076,6.7151,Geometry=3FLV3/0AAC3/0AAC,0.12
LV1FFLX1051,BUSLVFLX1086,BUSLVFLX1079,5.4337,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1052,BUSLVFLX1096,BUSLVFLX1079,18.4805,Linecode=TRPX6AAC,0.12
LV3FFLX1053,BUSLVFLX1081,BUSLVFLX1080,17.8062,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1054,BUSLVFLX1085,BUSLVFLX1080,6.26,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1055,BUSLVFLX1082,BUSLVFLX1083,21.7326,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1056,BUSLVFLX1083,BUSLVFLX1090,9.9145,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1057,BUSLVFLX1088,BUSLVFLX1085,7.0583,Geometry=3FLV3/0AAC3/0AAC,0.12
LV1FFLX1058,BUSLVFLX1091,BUSLVFLX1086,4.3703,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1059,BUSLVFLX1098,BUSLVFLX1086,17.4157,Linecode=TRPX6AAC,0.12
LV3FFLX1060,BUSLVFLX1094,BUSLVFLX1088,5.946,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1061,BUSLVFLX1097,BUSLVFLX1088,18.4837,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1062,BUSLVFLX1089,BUSLVFLX1090,15.6758,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1063,BUSLVFLX1090,BUSLVFLX1093,4.8281,Geometry=3FLV3/0AAC3/0AAC,0.12
LV1FFLX1064,BUSLVFLX1101,BUSLVFLX1091,17.4441,Linecode=TRPX6AAC,0.12
LV1FFLX1065,BUSLVFLX1103,BUSLVFLX1091,17.7038,Geometry=1FLV3/0AAC3/0AAC,0.12
LV3FFLX1066,BUSLVFLX1092,BUSLVFLX1093,15.8897,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1067,BUSLVFLX1095,BUSLVFLX1093,14.2361,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1068,BUSLVFLX1093,BUSLVFLX1099,7.9003,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1069,BUSLVFLX1102,BUSLVFLX1097,12.3656,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1070,BUSLVFLX1097,BUSLVFLX1125,24.4007,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1071,BUSLVFLX1100,BUSLVFLX1099,10.0213,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1072,BUSLVFLX1099,BUSLVFLX1105,7.9864,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1073,BUSLVFLX1107,BUSLVFLX1102,4.5251,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1074,BUSLVFLX1114,BUSLVFLX1102,10.8185,Geometry=3FLV6AAC6AAC,0.12
LV1FFLX1075,BUSLVFLX1106,BUSLVFLX1103,1.1097,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1076,BUSLVFLX1103,BUSLVFLX15,8.2647,Geometry=1FLV3/0AAC3/0AAC,0.12
LV3FFLX1077,BUSLVFLX1104,BUSLVFLX1105,14.0417,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1078,BUSLVFLX1105,BUSLVFLX1111,6.2943,Geometry=3FLV3/0AAC3/0AAC,0.12
LV1FFLX1079,BUSLVFLX1108,BUSLVFLX1106,8.3886,Linecode=TRPX6AAC,0.12
LV1FFLX1080,BUSLVFLX1109,BUSLVFLX1106,4.0992,Geometry=1FLV3/0AAC3/0AAC,0.12
LV3FFLX1081,BUSLVFLX1110,BUSLVFLX1107,6.9182,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1082,BUSLVFLX1120,BUSLVFLX1107,12.2747,Geometry=3FLV6AAC6AAC,0.12
LV1FFLX1083,BUSLVFLX1112,BUSLVFLX1109,2.6027,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1084,BUSLVFLX1115,BUSLVFLX1109,9.5908,Linecode=TRPX6AAC,0.12
LV3FFLX1085,BUSLVFLX1113,BUSLVFLX1110,2.2462,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1086,BUSLVFLX1149,BUSLVFLX1110,22.0418,Geometry=3FLV2AAC2AAC,0.12
LV3FFLX1087,BUSLVFLX1118,BUSLVFLX1111,12.234,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1088,BUSLVFLX1111,BUSLVFLX1119,5.7875,Geometry=3FLV3/0AAC3/0AAC,0.12
LV1FFLX1089,BUSLVFLX1116,BUSLVFLX1112,3.9146,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1090,BUSLVFLX1129,BUSLVFLX1112,13.7321,Linecode=TRPX6AAC,0.12
LV3FFLX1091,BUSLVFLX1117,BUSLVFLX1113,3.648,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1092,BUSLVFLX1133,BUSLVFLX1113,8.8915,Geometry=3FLV6AAC6AAC,0.12
LV1FFLX1093,BUSLVFLX1127,BUSLVFLX1116,5.3254,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1094,BUSLVFLX1132,BUSLVFLX1116,9.9954,Linecode=TRPX6AAC,0.12
LV3FFLX1095,BUSLVFLX1121,BUSLVFLX1117,3.2755,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1096,BUSLVFLX1134,BUSLVFLX1117,7.8509,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1097,BUSLVFLX1119,BUSLVFLX1131,3.6995,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1098,BUSLVFLX1138,BUSLVFLX1119,14.1819,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1099,BUSLVFLX1126,BUSLVFLX1121,1.7308,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1100,BUSLVFLX1137,BUSLVFLX1121,7.5737,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1101,BUSLVFLX1122,BUSLVFLX1123,2.4921,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1102,BUSLVFLX1124,BUSLVFLX1123,2.45,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1103,BUSLVFLX1123,BUSLVFLX1136,8.683,Geometry=3FLV2AAC2AAC,0.12
LV3FFLX1104,BUSLVFLX1128,BUSLVFLX1125,12.9603,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1105,BUSLVFLX1125,BUSLVFLX1136,5.3299,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1106,BUSLVFLX1135,BUSLVFLX1126,5.4121,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1107,BUSLVFLX1143,BUSLVFLX1126,10.2363,Geometry=3FLV2AAC2AAC,0.12
LV1FFLX1108,BUSLVFLX1153,BUSLVFLX1127,28.0832,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1109,BUSLVFLX1156,BUSLVFLX1127,24.4046,Geometry=1FLV3/0AAC3/0AAC,0.12
LV3FFLX1110,BUSLVFLX1130,BUSLVFLX1131,15.0772,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1111,BUSLVFLX1131,BUSLVFLX1139,5.4575,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1112,BUSLVFLX1140,BUSLVFLX1135,4.9289,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1113,BUSLVFLX1141,BUSLVFLX1135,3.8805,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1114,BUSLVFLX1136,BUSLVFLX1145,6.2046,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1115,BUSLVFLX1155,BUSLVFLX1140,13.2541,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1116,BUSLVFLX1158,BUSLVFLX1140,14.2592,Geometry=3FLV2AAC2AAC,0.12
LV3FFLX1117,BUSLVFLX1142,BUSLVFLX1143,2.7045,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1118,BUSLVFLX1144,BUSLVFLX1143,2.8254,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1119,BUSLVFLX1146,BUSLVFLX1143,3.22,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1120,BUSLVFLX1147,BUSLVFLX1143,3.7111,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1121,BUSLVFLX1148,BUSLVFLX1143,3.2641,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1122,BUSLVFLX1150,BUSLVFLX1145,9.6156,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1123,BUSLVFLX1145,BUSLVFLX1157,11.6155,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1124,BUSLVFLX1151,BUSLVFLX1149,2.4148,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1125,BUSLVFLX1152,BUSLVFLX1149,2.4139,Geometry=3FLV6AAC6AAC,0.12
LV1FFLX1126,BUSLVFLX1154,BUSLVFLX1153,11.3442,Linecode=TRPX6AAC,0.12
LV1FFLX1127,BUSLVFLX1166,BUSLVFLX1153,19.3163,Geometry=1FLV3/0AAC3/0AAC,0.12
LV3FFLX1128,BUSLVFLX1159,BUSLVFLX1155,7.5299,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1129,BUSLVFLX1164,BUSLVFLX1155,8.4954,Geometry=3FLV6AAC6AAC,0.12
LV1FFLX1130,BUSLVFLX1160,BUSLVFLX1156,3.4835,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1131,BUSLVFLX1176,BUSLVFLX1156,14.107,Linecode=TRPX6AAC,0.12
LV3FFLX1132,BUSLVFLX1165,BUSLVFLX1157,10.3931,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1133,BUSLVFLX1157,BUSLVFLX1175,11.5555,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1134,BUSLVFLX1162,BUSLVFLX1158,3.2856,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1135,BUSLVFLX1163,BUSLVFLX1158,3.9757,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1136,BUSLVFLX1161,BUSLVFLX1159,2.8818,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1137,BUSLVFLX1171,BUSLVFLX1159,7.7582,Geometry=3FLV6AAC6AAC,0.12
LV1FFLX1138,BUSLVFLX1168,BUSLVFLX1160,3.7159,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1139,BUSLVFLX1180,BUSLVFLX1160,14.0384,Linecode=TRPX6AAC,0.12
LV3FFLX1140,BUSLVFLX1161,BUSLVFLX26,2.5187,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1141,BUSLVFLX1169,BUSLVFLX1161,5.3475,Geometry=3FLV3/0AAC3/0AAC,0.12
LV1FFLX1142,BUSLVFLX1167,BUSLVFLX1166,15.1473,Linecode=TRPX6AAC,0.12
LV1FFLX1143,BUSLVFLX1177,BUSLVFLX1166,17.1924,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1144,BUSLVFLX1170,BUSLVFLX1168,2.5212,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1145,BUSLVFLX1184,BUSLVFLX1168,13.3676,Linecode=TRPX6AAC,0.12
LV3FFLX1146,BUSLVFLX1181,BUSLVFLX1169,11.0793,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1147,BUSLVFLX1212,BUSLVFLX1169,22.9545,Geometry=3FLV3/0AAC3/0AAC,0.12
LV1FFLX1148,BUSLVFLX1179,BUSLVFLX1170,7.9659,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1149,BUSLVFLX1196,BUSLVFLX1170,15.5313,Linecode=TRPX6AAC,0.12
LV3FFLX1150,BUSLVFLX1172,BUSLVFLX1173,2.7404,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1151,BUSLVFLX1174,BUSLVFLX1173,2.6361,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1152,BUSLVFLX1173,BUSLVFLX1175,7.8494,Geometry=3FLV2AAC2AAC,0.12
LV3FFLX1153,BUSLVFLX1183,BUSLVFLX1175,11.3651,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1154,BUSLVFLX1175,BUSLVFLX1186,6.5805,Geometry=3FLV3/0AAC3/0AAC,0.12
LV1FFLX1155,BUSLVFLX1178,BUSLVFLX1177,17.4648,Linecode=TRPX6AAC,0.12
LV1FFLX1156,BUSLVFLX1197,BUSLVFLX1177,17.8325,Geometry=1FLV3/0AAC3/0AAC,0.12
LV1FFLX1157,BUSLVFLX1195,BUSLVFLX1179,9.5822,Linecode=TRPX6AAC,0.12
LV3FFLX1158,BUSLVFLX1182,BUSLVFLX1181,16.3535,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1159,BUSLVFLX1187,BUSLVFLX1181,3.3513,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1160,BUSLVFLX1185,BUSLVFLX1186,10.2015,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1161,BUSLVFLX1186,BUSLVFLX1192,3.8938,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1162,BUSLVFLX1188,BUSLVFLX1187,15.5011,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1163,BUSLVFLX1189,BUSLVFLX1187,1.0541,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1164,BUSLVFLX1190,BUSLVFLX1189,1.4921,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1165,BUSLVFLX1210,BUSLVFLX1189,11.7275,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1166,BUSLVFLX1191,BUSLVFLX1190,14.5293,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1167,BUSLVFLX1193,BUSLVFLX1190,2.4854,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1168,BUSLVFLX1192,BUSLVFLX1201,3.0804,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1169,BUSLVFLX1204,BUSLVFLX1192,13.4128,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1170,BUSLVFLX1194,BUSLVFLX1193,14.1611,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1171,BUSLVFLX1198,BUSLVFLX1193,3.4749,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1172,BUSLVFLX1199,BUSLVFLX1198,14.4845,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1173,BUSLVFLX1202,BUSLVFLX1198,2.8866,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1174,BUSLVFLX1200,BUSLVFLX1201,12.2403,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1175,BUSLVFLX1201,BUSLVFLX1208,4.5498,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1176,BUSLVFLX1203,BUSLVFLX1202,15.45,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1177,BUSLVFLX1205,BUSLVFLX1202,3.2312,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1178,BUSLVFLX1206,BUSLVFLX1205,15.2779,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1179,BUSLVFLX1213,BUSLVFLX1205,3.1218,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1180,BUSLVFLX1207,BUSLVFLX1208,18.0979,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1181,BUSLVFLX1208,BUSLVFLX1223,11.6358,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1182,BUSLVFLX1234,BUSLVFLX1208,19.6617,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1183,BUSLVFLX1209,BUSLVFLX1210,3.346,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1184,BUSLVFLX1220,BUSLVFLX1210,6.9691,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1185,BUSLVFLX1211,BUSLVFLX1212,7.8607,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1186,BUSLVFLX1231,BUSLVFLX1212,14.4598,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1187,BUSLVFLX1214,BUSLVFLX1213,14.2651,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1188,BUSLVFLX1215,BUSLVFLX1213,2.9465,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1189,BUSLVFLX1216,BUSLVFLX1215,13.3892,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1190,BUSLVFLX1217,BUSLVFLX1215,2.6413,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1191,BUSLVFLX1218,BUSLVFLX1217,13.0291,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1192,BUSLVFLX1221,BUSLVFLX1217,4.7027,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1193,BUSLVFLX1219,BUSLVFLX1220,3.6176,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1194,BUSLVFLX1233,BUSLVFLX1220,7.6479,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1195,BUSLVFLX1236,BUSLVFLX1220,13.34,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1196,BUSLVFLX1222,BUSLVFLX1221,13.8102,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1197,BUSLVFLX1224,BUSLVFLX1221,1.5317,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1198,BUSLVFLX1225,BUSLVFLX1224,14.6326,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1199,BUSLVFLX1226,BUSLVFLX1224,1.8092,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1200,BUSLVFLX1227,BUSLVFLX1226,1.2811,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1201,BUSLVFLX1229,BUSLVFLX1226,4.255,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1202,BUSLVFLX1228,BUSLVFLX1227,16.2417,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1203,BUSLVFLX1235,BUSLVFLX1227,3.5197,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1204,BUSLVFLX1230,BUSLVFLX1231,8.3838,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1205,BUSLVFLX1251,BUSLVFLX1231,13.2145,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1206,BUSLVFLX1232,BUSLVFLX1233,3.1703,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1207,BUSLVFLX1240,BUSLVFLX1233,7.8951,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1208,BUSLVFLX1243,BUSLVFLX1233,7.1346,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1209,BUSLVFLX1237,BUSLVFLX1235,2.9809,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1210,BUSLVFLX1238,BUSLVFLX1235,1.8564,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1211,BUSLVFLX1239,BUSLVFLX1238,15.2273,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1212,BUSLVFLX1241,BUSLVFLX1238,1.9445,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1213,BUSLVFLX1244,BUSLVFLX1241,2.3288,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1214,BUSLVFLX1245,BUSLVFLX1241,3.5508,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1215,BUSLVFLX1242,BUSLVFLX1243,3.5657,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1216,BUSLVFLX1246,BUSLVFLX1243,8.579,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1217,BUSLVFLX1249,BUSLVFLX1243,4.9131,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1218,BUSLVFLX1247,BUSLVFLX1245,2.861,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1219,BUSLVFLX1252,BUSLVFLX1245,4.405,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1220,BUSLVFLX1248,BUSLVFLX1249,3.7193,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1221,BUSLVFLX1253,BUSLVFLX1249,9.9633,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1222,BUSLVFLX1256,BUSLVFLX1249,5.3549,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1223,BUSLVFLX1250,BUSLVFLX1251,9.5579,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1224,BUSLVFLX1260,BUSLVFLX1251,6.8274,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1225,BUSLVFLX1254,BUSLVFLX1252,4.1645,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1226,BUSLVFLX1257,BUSLVFLX1252,4.9525,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1227,BUSLVFLX1255,BUSLVFLX1256,3.3777,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1228,BUSLVFLX1259,BUSLVFLX1256,8.6542,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1229,BUSLVFLX1263,BUSLVFLX1256,5.7307,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1230,BUSLVFLX1258,BUSLVFLX1257,14.5711,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1231,BUSLVFLX1261,BUSLVFLX1257,4.0048,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1232,BUSLVFLX1265,BUSLVFLX1257,7.8202,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1233,BUSLVFLX1262,BUSLVFLX1263,4.8132,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1234,BUSLVFLX1264,BUSLVFLX1263,9.9695,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1235,BUSLVFLX1267,BUSLVFLX1263,8.9745,Geometry=3FLV3/0AAC3/0AAC,0.12
